slno	concept_id	concepticon_id	concepticon_name	name	gloss	concept	stage	comment	category	definition	japanese	hindi	assamese	mandarin	burmese	nagamese	SILCAWL	CALMSEA
25	sleep:to	1585	SLEEP	to sleep	sleep	ꜱʟᴇᴇᴘ	1			To be in a state of rest where the eyes are closed and the person is unconscious for a period of time.	眠る	सोना		睡觉	အိပ်ရန်		to sleep	sleep/lie down
262	slow:to.be	701	SLOW	to be slow	slow	ꜱʟᴏᴡ	3			To move or act at a low speed, rather than quickly.	ゆっくりと, おそい	धीमा		慢	နှေးနှေး		to be slow	
263	small:to.be	1246	SMALL	to be small	small	ꜱᴍᴀʟʟ	3			To have a little size or a short length, rather than being large or long.	小さい	छोटा होना		小	သေးငယ်ဖို့		to be small	
325	smell..something:to	1586	SMELL (PERCEIVE)	to smell (something)	smell	ꜱᴍᴇʟʟ	3			To perceive an odor or scent through the nose.	嗅ぐ, におう	सूंघना		闻	အနံ့ခံရန်			smell
70	smoke	778	SMOKE (EXHAUST)	smoke	smoke	ꜱᴍᴏᴋᴇ	2			The visible gas or vapor produced when a substance burns, often seen coming from a fire or an engine.	煙	धुआं		烟	မီးခိုး			smoke
326	smoke:to	1689	SMOKE (INHALE)	to smoke	smoke	ꜱᴍᴏᴋᴇ	3			To inhale and exhale the smoke from a burning substance, such as tobacco, through a pipe, cigarette, or similar device.		धूम्रपान करना		抽烟	ဆေးလိပ်သောက်ရန်			
264	smooth:to.be	1234	SMOOTH	to be smooth	smooth	ꜱᴍᴏᴏᴛʜ	3			To have an even and level surface without any bumps, ridges, or roughness.	すべすべした	मुलायम होना		平滑	ချောမွေ့စေရန်		to be smooth (road)	
215	snail	1543	SNAIL	snail	snail	ꜱɴᴀɪʟ	3		fauna	A small, soft-bodied creature that carries a single, hard, spiraled shell on its back and moves slowly by sliding on a layer of slime.	カタツムリ	घोंघा		蜗牛	ခရု		snail	
17	snake	730	SNAKE	snake	snake	ꜱɴᴀᴋᴇ	1		fauna	A long, thin reptile that has no legs and moves by sliding its body along the ground.	蛇	साँप		蛇	မြွေ		snake	snake
216	snot..liquid.mucus	208	NASAL MUCUS (SNOT)	snot (liquid mucus)	snot	ꜱɴᴏᴛ	3		body parts	The liquid or viscous substance that comes out of the nose.	鼻水	नाक का मूसा		鼻涕	နှပ်		nasal mucus, snot	snot
265	soft:to.be	1856	SOFT	to be soft	soft	ꜱᴏꜰᴛ	3			To have a texture that is easily compressed or yielding to the touch, rather than being hard or firm.	やわらかい	मुलायम होना		软	ပျော့ပျောင်းစေရန်		to be soft (cotton)	soft (to touch)
266	sour:to.be	1906	SOUR	to be sour	sour	ꜱᴏᴜʀ	3			To have a sharp, acidic, or tart taste, such as the flavor of a lemon or vinegar.	すっぱい	खट्टा होना		酸	အချဉ်ဖြစ်ရန်		to be sour	sour
327	sow..crops:to	748	SOW SEEDS	to sow (crops)	sow	ꜱᴏᴡ	3			To place seeds or grains into the soil so that they may grow into plants.	蒔く	बोना या बोवाई करना		播种	ကြဲရန်			
328	speak:to	1623	SPEAK	to speak	speak	ꜱᴘᴇᴀᴋ	3			To use a language or a set of sounds to communicate thoughts and ideas.	話す	बोलना		说	ပြောရန် သို့မဟုတ် ပြောရန်			
71	spear	945	SPEAR	spear	spear	ꜱᴘᴇᴀʀ	2			A long-handled weapon with a sharp, pointed head used for thrusting or throwing.	槍	भाला		矛	လှံ		spear	
217	spider	843	SPIDER	spider	spider	ꜱᴘɪᴅᴇʀ	3		fauna	An eight-legged arachnid that often spins a web to catch insects.	蜘蛛	मकड़ी		蜘蛛	ပင့်ကူ		spider	
218	spider::web	1065	SPIDER WEB	spiderweb	spiderweb	ꜱᴘɪᴅᴇʀᴡᴇʙ	3		fauna	The silk structure spun by an arachnid to catch prey or move around.		मकड़ी का जाल		蜘蛛网	ပင့်ကူအိမ်ကွန်ယက်		spider web	
329	spit:to	1440	SPIT	to spit	spit	ꜱᴘɪᴛ	3			To eject saliva or a small amount of liquid from the mouth by force.	つばを吐く	थूकना		吐	တံတွေးထွေးရန်			spit
330	squeeze:to	1414	SQUEEZE	to squeeze	squeeze	ꜱꞯᴜᴇᴇᴢᴇ	3			To apply pressure to an object between two surfaces, such as fingers or hands, often to extract liquid or to change its shape.	しぼる	दबाना		挤	ညှစ်ရန်			squeeze
91	stand..in.place:to	1442	STAND	to stand (in place)	stand	ꜱᴛᴀɴᴅ	2			To be in an upright position on one's feet in a single location.	立つ	खड़े रहना		站	ရပ်တည်ရန်		to stand (remain)	stand
72	star	1430	STAR	star	star	ꜱᴛᴀʀ	2			A large, luminous ball of gas in space that shines in the night sky.	星	तारा		星星	ကြယ်ပွင့်		star	star
331	steal:to	713	STEAL	to steal	steal	ꜱᴛᴇᴀʟ	3			To take property or an object that belongs to someone else without their permission and without paying for it.	盗む	चुराना		偷	ခိုးယူရန်			steal
219	stick..tree	1295	STICK	stick (tree)	stick	ꜱᴛɪᴄᴋ	3			A thin, woody piece of a plant or a tree that has fallen or been broken off.	杖, 棒	छड़ी		棍子	တုတ်			stick
332	sting..of.bee:to	571	STING	to sting (of bee)	sting	ꜱᴛɪɴɢ	3			To pierce the skin with a sharp organ to inject venom, specifically as an action performed by an insect like a bee or wasp.		दर्द होना		叮	ကိုက်တယ်။		sting (v)	
73	stone	857	STONE	stone	stone	ꜱᴛᴏɴᴇ	2			A hard, solid, non-living mineral matter found in the ground or on the surface of the earth.	石	पत्थर		石头	ကျောက်		stone	stone
267	strong:to.be	785	STRONG	to be strong	strong	ꜱᴛʀᴏɴɢ	3			To possess great physical power or force.	強い	मजबूत होना		强	ခိုင်မာဖို့		to be strong	
18	sun	1343	SUN	sun	sun	ꜱᴜɴ	1			The star at the center of the solar system that provides light and heat to the earth during the day.	太陽	सूरज		太阳	နေ		sun	sun/day
333	sweat:to	126	SWEAT (PERSPIRE)	to sweat	sweat	ꜱᴡᴇᴀᴛ	3			To exude moisture from the pores of the skin, typically due to heat, physical exertion, or illness.		पसीना आना		出汗	ချွေးထွက်ဖို့		perspire, sweat (v)	sweat
268	sweet:to.be	717	SWEET	to be sweet	sweet	ꜱᴡᴇᴇᴛ	3			To have a taste like sugar or honey rather than being salty, sour, or bitter.	甘い	मीठा होना		甜	မွှေးဖို့		to be sweet	sweet
74	tail	1220	TAIL	tail	tail	ᴛᴀɪʟ	2		body parts	The posterior part of an animal's body that extends from the spine.	尻尾	पूंछ		尾巴	အမြီး		tail	tail
269	tall:to.be	711	TALL	to be tall	tall	ᴛᴀʟʟ	3			To have a great vertical distance from the bottom to the top, such as a person or a tree.		ऊँचा		高	အရပ်မြင့်သည်ဖြစ်စေ၊		to be tall	long/tall
334	tether..goats:to			to tether (goats)	tether	ᴛᴇᴛʜᴇʀ	3			To tie an animal, such as a goat, to a fixed object or a stake in the ground so that it can move around within a limited area but cannot wander away.								
270	thick..of.material:to.be	1244	THICK	to be thick (of material)	thick	ᴛʜɪᴄᴋ	3			To have a large distance between opposite surfaces or a large width.	厚い	मोटा		厚	အထူ			thick
271	thin..of.material:to.be	2306	THIN (OF LEAF AND CLOTH)	to be thin (of material)	thin	ᴛʜɪɴ	3			To have a very small distance between the two sides or surfaces of an object, such as a piece of cloth or a leaf.	薄い	पतला		瘦	ပိန်တယ်။			thin
20	thorn	124	THORN	thorn	thorn	ᴛʜᴏʀɴ	1		flora	A sharp, pointed part on a plant or stem that can prick or scratch the skin.	棘	कांटा		刺	ဆူး		thorn	thorn (prick)
222	thread..string	1161	THREAD	thread (string)	thread	ᴛʜʀᴇᴀᴅ	3			A very thin, long, flexible strand made of fiber or material used for sewing or binding.	糸	धागा (dhaaga)		线	ချည်		thread (n)	
77	thunder	1150	THUNDER	thunder	thunder	ᴛʜᴜɴᴅᴇʀ	2			The loud, crashing sound caused by lightning in the sky during a storm.	雷	गरज (garaj)		雷	မိုးကြိုး		thunder	
335	tie..general:to	1917	TIE	to tie (general)	tie	ᴛɪᴇ	3			To fasten or secure two or more things together using a cord, string, or rope.	結ぶ	बांधना		打结	ချည်ရန်			tie
78	tiger	846	TIGER	tiger	tiger	ᴛɪɢᴇʀ	2		fauna	A large, powerful wild cat with orange fur and dark stripes, often found in forests.	虎	बाघ		老虎	ကျား		tiger	
340	today	1283	TODAY	today	today	ᴛᴏᴅᴀʏ	3			The current day; the day that is happening now, as opposed to yesterday or tomorrow.	今日	आज (aaj)		今天	ဒီနေ့		today	
341	toe	1389	TOE	toe	toe	ᴛᴏᴇ	3			The digit on a human or animal foot, located at the end of the foot below the toes.		पैर का अंगूठा (pair ka angutha)		脚趾	ခြေချောင်း		toe	finger/toe
95	tomorrow	1329	TOMORROW	tomorrow	tomorrow	ᴛᴏᴍᴏʀʀᴏᴡ	2			The day after the current day.	明日	कल (kal)		明天	မနက်ဖြန်		tomorrow	
96	tongue	1205	TONGUE	tongue	tongue	ᴛᴏɴɢᴜᴇ	2		body parts	The fleshy, movable organ inside the mouth used for tasting, swallowing, and speaking.	舌	जीभ (jibh)		舌头	လျှာ		tongue	tongue
342	tooth..general	1380	TOOTH	tooth (general)	tooth	ᴛᴏᴏᴛʜ	3		body parts	A hard, white structure in the mouth used for biting or chewing food.	歯	दाँत (daant)		牙齿	သွား		tooth	tooth
27	tree	906	TREE	tree	tree	ᴛʀᴇᴇ	1		flora	A large, perennial plant with a single woody stem or trunk that branches out into limbs and leaves.	木	पेड़ (ped)		树	သစ်ပင်		tree	tree/wood
116	tree.:branch	1531	BRANCH	branch	branch	ʙʀᴀɴᴄʜ	3			A woody part of a tree that grows out from the main trunk or a larger limb.	枝	डाली		树枝	သစ်ကိုင်း		branch (tree)	branch
343	tree.bark	1204	BARK	tree bark	tree.bark	ᴛʀᴇᴇ.ʙᴀʀᴋ	3		flora	The hard, outer covering of the trunk and branches of a woody plant.	樹皮	छाल (chaal)		树皮	သစ်ပင်အခေါက်		tree bark	skin/bark
344	turtle..tortoise	112	TURTLE	turtle (tortoise)	turtle	ᴛᴜʀᴛʟᴇ	3		fauna	A reptile with a hard shell on its back, often living in water or on land.	陸亀	कछुआ		龟	လိပ် သို့မဟုတ် လိပ်		turtle	
83	unripe:to.be	1958	UNRIPE	to be unripe	unripe	ᴜɴʀɪᴘᴇ	2			To be in a state where a fruit or grain is not yet fully grown, soft, or ready to be eaten.		अपका		未熟的	မမှည့်သော		(be) unripe	
347	urine	1142	URINE	urine	urine	ᴜʀɪɴᴇ	3			A liquid that is produced in the body and excreted through the bladder.	小便	मूत्र		尿	ဆီး		urine	
348	valley	921	VALLEY	valley	valley	ᴠᴀʟʟᴇʏ	3			A low area of land situated between hills or mountains, often with a river or stream running through it.		घाटी (ghaati)		山谷	ချိုင့်ဝှမ်း		valley	river/valley
28	village	930	VILLAGE	village	village	ᴠɪʟʟᴀɢᴇ	1			A small human settlement, typically located in a rural area, consisting of a group of houses and their inhabitants.	村	गांव		村庄	ရွာ		villager	village
349	vine..creeper	343	VINE	vine (creeper)	vine	ᴠɪɴᴇ	3		flora	A plant with a long, flexible stem that grows along the ground or climbs up other plants or trees.	つる	बेल		藤蔓	စပျစ်၊ တွား		vine	
92	vomit:to	1278	VOMIT	to vomit	vomit	ᴠᴏᴍɪᴛ	2			To eject the contents of the stomach through the mouth.	吐く	उल्टी करना		呕吐	အော့အန်ခြင်း။			vomit
350	waist	1681	WAIST	waist	waist	ᴡᴀɪꜱᴛ	3		body parts	The part of the human body located between the chest and the hips.	腰	कमर		腰	ခါး		waist	
93	walk:to	1443	WALK	to walk	walk	ᴡᴀʟᴋ	2			To move forward on foot by taking steps.	歩く	चलना		走路	လမ်းလျှောက်ရန်		to walk	
272	warm:to.be	1232	WARM	to be warm	warm	ᴡᴀʀᴍ	3			To have a temperature that is higher than cold but lower than hot.	暖かい	गर्म होना		温暖	နွေးဖို့			warm
228	wash.:bathe:to	138	BATHE	to bathe	bathe	ʙᴀᴛʜᴇ	3			To wash or clean the whole body with water.		स्नान करना		洗澡	ရေချိုးရန်		to bathe	
336	wash..general:to	1453	WASH	to wash (general)	wash	ᴡᴀꜱʜ	3			To remove dirt, soap, or impurities from an object or a person using water.	洗う	धोना		洗	ဆေးကြောရန်		to wash (hands)	wash
337	wash.clothes:to	3434	WASH (CLOTHES)	to wash clothes	wash.clothes	ᴡᴀꜱʜ.ᴄʟᴏᴛʜᴇꜱ	3			To clean garments or pieces of fabric using water and a cleaning agent.								
29	water	948	WATER	water	water	ᴡᴀᴛᴇʀ	1			The clear, colorless liquid that falls from the sky as rain and is necessary for all living things to drink.	水							water
273	weak:to.be	1601	WEAK	to be weak	weak	ᴡᴇᴀᴋ	3			To lack physical strength or power.	弱い	कमजोर होना		虚弱	အားနည်းဖို့၊		to be weak	
338	weave..baskets:to			to weave (baskets)	weave	ᴡᴇᴀᴠᴇ	3			To make a container or basket by interlacing strips of wood, bamboo, or other flexible materials.								
94	weave..fabric:to	133	WEAVE	to weave (fabric)	weave	ᴡᴇᴀᴠᴇ	2			To make cloth or fabric by interlacing threads or fibers on a loom.	織る	बुनना		编织	ရက်ကန်း		to weave (cloth)	weave
26	weep..cry:to	1839	CRY	to weep (cry)	weep	ᴡᴇᴇᴘ	1			To shed tears from the eyes, often as an expression of sadness, pain, or grief.	泣く	रोना		哭泣	ငို၊ ငို			weep
351	west	1817	WEST	west	west	ᴡᴇꜱᴛ	3			The direction where the sun sets in the evening.	西	पश्चिम		西	အနောက်		west	
98	wind	960	WIND	wind	wind	ᴡɪɴᴅ	2			The natural movement of air caused by differences in atmospheric pressure.	風	हवा		风	လေ		wind	wind
99	wing	1257	WING	wing	wing	ᴡɪɴɢ	3		body parts	The part of a bird, insect, or bat used for flying, consisting of a limb or membrane attached to the body.	翼	पंख		翅膀	တောင်ပံ		wing	wing
339	winnow:to	2462	WINNOWING	to winnow	winnow	ᴡɪɴɴᴏᴡ	3			To blow air through a mixture of grain and husks to separate the edible part from the waste.		झाड़ना		簸箕	လှေ့ရန်		winnow (v)	
352	woman..female.human	962	WOMAN	woman (female human)	woman	ᴡᴏᴍᴀɴ	3			An adult female human being.	女	महिला		女人	မိန်းမ		woman	
353	wood	1803	WOOD	wood	wood	ᴡᴏᴏᴅ	3			The hard, fibrous material that forms the stem or trunk of a tree or shrub.		लकड़ी		木头	သစ်သား			tree/wood
354	worm..general	1219	WORM	worm (general)	worm	ᴡᴏʀᴍ	3		fauna	An elongated, soft-bodied animal that crawls on or through the ground.		कीड़ा		虫子	သန်ကောင်			
30	year	1226	YEAR	year	year	ʏᴇᴀʀ	1			A single period of time that it takes for the earth to orbit around the sun.	年	साल		年	တစ်နှစ်		year	year
100	yesterday	1174	YESTERDAY	yesterday	yesterday	ʏᴇꜱᴛᴇʀᴅᴀʏ	2			The day before today.	昨日	कल		昨天	မနေ့က		yesterday	
